epoch,train_loss,train_region_loss,train_boundary_loss,train_distance_loss,train_dual_error_loss,train_iou,train_dice,val_loss,val_region_loss,val_boundary_loss,val_distance_loss,val_dual_error_loss,val_iou,val_dice,base_lr,module_lr
19,0.268429138491639,0.268429138491639,0.0,0.0,0.0,0.728561045321743,0.8136810612889518,0.2613798642769838,0.2613798642769838,0.0,0.0,0.0,0.7302177099081186,0.8142687253462962,1.6083959896778493e-05,7.95953699884774e-05
20,0.2628734140796999,0.2628734140796999,0.0,0.0,0.0,0.73018930971095,0.8159180795196939,0.26937927374472986,0.26937927374472986,0.0,0.0,0.0,0.7258826604256263,0.8082020307198549,1.5674070832642756e-05,7.745963223324382e-05
21,0.26062124862080127,0.26062124862080127,0.0,0.0,0.0,0.7307101472289161,0.8160450147316519,0.2705450877165183,0.2705450877165183,0.0,0.0,0.0,0.724532460860717,0.8068642946390006,1.5249999999999998e-05,7.524999999999997e-05
22,0.2681943362793036,0.2681943362793036,0.0,0.0,0.0,0.7277877351879019,0.8122924017695199,0.2668068011601766,0.2668068011601766,0.0,0.0,0.0,0.7252587452912942,0.8091714278245583,1.4812909747525691e-05,7.297252973710754e-05
23,0.27209481531012375,0.27209481531012375,0.0,0.0,0.0,0.7224590287799328,0.8070457530232658,0.27342266211142907,0.27342266211142907,0.0,0.0,0.0,0.7198756541961279,0.8037234367468418,1.43639981092201e-05,7.063346383225209e-05
24,0.2770252190859972,0.2770252190859972,0.0,0.0,0.0,0.722213517248103,0.8047712070752034,0.2634866809233641,0.2634866809233641,0.0,0.0,0.0,0.7278853856600248,0.8128540369180532,1.3904495520680353e-05,6.823921350249236e-05
25,0.26898891023829974,0.26898891023829974,0.0,0.0,0.0,0.72693501162318,0.8114537116700569,0.26030331452687583,0.26030331452687583,0.0,0.0,0.0,0.7302739290090707,0.8155383006120339,1.3435661446562e-05,6.579634122155988e-05
26,0.27586598536082074,0.27586598536082074,0.0,0.0,0.0,0.7254182142493999,0.8100433196641702,0.2641622304916382,0.2641622304916382,0.0,0.0,0.0,0.7287361371211517,0.8132626741360396,1.2958780928473946e-05,6.331154273257476e-05
27,0.2625653300665121,0.2625653300665121,0.0,0.0,0.0,0.7322634036562085,0.8177442202525856,0.2695406024272625,0.2695406024272625,0.0,0.0,0.0,0.7267078668643266,0.8086532109822983,1.2475161062768711e-05,6.079162869547906e-05
28,0.27251092219247225,0.27251092219247225,0.0,0.0,0.0,0.727295381305492,0.8106456319842719,0.2645480950673421,0.2645480950673421,0.0,0.0,0.0,0.7281770235452897,0.812970546575693,1.1986127417882193e-05,5.824350601949141e-05
29,0.2731738385900987,0.2731738385900987,0.0,0.0,0.0,0.7254973301845314,0.8082819596856041,0.2560430373900976,0.2560430373900976,0.0,0.0,0.0,0.7333223410141774,0.8185506215462318,1.1493020401042707e-05,5.567415893174883e-05
30,0.27705462606607284,0.27705462606607284,0.0,0.0,0.0,0.7183086117811962,0.8028353537078452,0.2626449410731976,0.2626449410731976,0.0,0.0,0.0,0.7293843529163263,0.8129555439337706,1.0997191584307965e-05,5.3090629834025695e-05
31,0.26030224996857937,0.26030224996857937,0.0,0.0,0.0,0.7351823670674215,0.8194901130895699,0.2614521799943386,0.2614521799943386,0.0,0.0,0.0,0.7310543668575776,0.8143707171464578,1.0500000000000001e-05,5.0499999999999994e-05
32,0.2617534944968941,0.2617534944968941,0.0,0.0,0.0,0.7355177555464011,0.8162024527524425,0.2699374960019038,0.2699374960019038,0.0,0.0,0.0,0.7252239031669421,0.8076375478353256,1.0002808415692034e-05,4.7909370165974273e-05
33,0.2536431833178596,0.2536431833178596,0.0,0.0,0.0,0.7361018821201494,0.8201065728094725,0.25492594700593213,0.25492594700593213,0.0,0.0,0.0,0.7368176658948262,0.8208428499026176,9.506979598957293e-06,4.532584106825115e-05
34,0.2658313453461217,0.2658313453461217,0.0,0.0,0.0,0.7304069389284185,0.813557308332055,0.256710047293932,0.256710047293932,0.0,0.0,0.0,0.7349775115648906,0.819133184506343,9.013872582117806e-06,4.275649398050856e-05
35,0.28075248279930215,0.28075248279930215,0.0,0.0,0.0,0.7184674164890188,0.8028284564482427,0.25725682973861697,0.25725682973861697,0.0,0.0,0.0,0.7358595355963096,0.8194024244944255,8.524838937231284e-06,4.02083713045209e-05
36,0.2612932486607965,0.2612932486607965,0.0,0.0,0.0,0.7324224209363481,0.8174328498080768,0.2546847111139542,0.2546847111139542,0.0,0.0,0.0,0.7381936923051492,0.8214173188576331,8.041219071526053e-06,3.768845726742522e-05
37,0.264641744373119,0.264641744373119,0.0,0.0,0.0,0.7296903576471109,0.8140434680786808,0.2543493295327211,0.2543493295327211,0.0,0.0,0.0,0.7376150167905368,0.8213824987411499,7.564338553437999e-06,3.52036587784401e-05
38,0.2648745723793992,0.2648745723793992,0.0,0.0,0.0,0.7308436938091717,0.8141616361331095,0.2631693415152721,0.2631693415152721,0.0,0.0,0.0,0.7292907494765062,0.8143174024728629,7.095504479319646e-06,3.276078649750763e-05
39,0.2691875496401196,0.2691875496401196,0.0,0.0,0.0,0.7288937478993847,0.8133549848489002,0.26138914273335384,0.26138914273335384,0.0,0.0,0.0,0.7309432298709184,0.8149529139200846,6.636001890779897e-06,3.0366536167747885e-05
40,0.2541709238976504,0.2541709238976504,0.0,0.0,0.0,0.7351181675902511,0.8199243113002946,0.2585316682473207,0.2585316682473207,0.0,0.0,0.0,0.7348310213822585,0.8180709435389593,6.187090252474304e-06,2.802747026289243e-05
41,0.25405919565036233,0.25405919565036233,0.0,0.0,0.0,0.7424482365625095,0.8246847396403287,0.25168514251708984,0.25168514251708984,0.0,0.0,0.0,0.7400324509694026,0.8231533949191754,5.749999999999999e-06,2.5750000000000006e-05
42,0.25811220718696054,0.25811220718696054,0.0,0.0,0.0,0.7350753287298489,0.8194219607167539,0.2635953851235219,0.2635953851235219,0.0,0.0,0.0,0.7307465638869848,0.8144795460578723,5.325929167357243e-06,2.354036776675617e-05
43,0.2659109150413918,0.2659109150413918,0.0,0.0,0.0,0.7278601316224157,0.8109635779287963,0.25714110136032103,0.25714110136032103,0.0,0.0,0.0,0.7373018851647011,0.8205068123646272,4.916040103221503e-06,2.1404630011522583e-05
44,0.25943006957526754,0.25943006957526754,0.0,0.0,0.0,0.7357802074567407,0.8193419997671009,0.25360669447825507,0.25360669447825507,0.0,0.0,0.0,0.7387685280579787,0.8217853864034017,4.521456285026543e-06,1.9348640643033054e-05
45,0.2514974661501108,0.2514974661501108,0.0,0.0,0.0,0.7406458575113685,0.8247636461679915,0.24943099113611075,0.24943099113611075,0.0,0.0,0.0,0.7419274550217848,0.8253667183411427,4.143259239590848e-06,1.7378034985236535e-05
46,0.2531441425063969,0.2531441425063969,0.0,0.0,0.0,0.7362756929566375,0.8197801355767039,0.2529726337163876,0.2529726337163876,0.0,0.0,0.0,0.7387017763577974,0.8222474795121413,3.782485578727797e-06,1.54982143312659e-05
47,0.24453505860493246,0.24453505860493246,0.0,0.0,0.0,0.7456724554036571,0.8288677698743027,0.25497917701036504,0.25497917701036504,0.0,0.0,0.0,0.7380481182000576,0.8212301028080475,3.440124157964754e-06,1.3714331138868992e-05
48,0.25598548049420383,0.25598548049420383,0.0,0.0,0.0,0.7379644819065533,0.8211827125169534,0.25790624740796214,0.25790624740796214,0.0,0.0,0.0,0.7357486089070638,0.8193554297471658,3.1171133661587752e-06,1.2031274907879942e-05
49,0.2532629629152011,0.2532629629152011,0.0,0.0,0.0,0.7396612831976561,0.823373417938705,0.25208533452107357,0.25208533452107357,0.0,0.0,0.0,0.7390141218136519,0.8228579392799964,2.814338553437999e-06,1.0453658778440107e-05
50,0.25274050064319004,0.25274050064319004,0.0,0.0,0.0,0.7383634252885801,0.8228732379136887,0.25125383597153883,0.25125383597153883,0.0,0.0,0.0,0.7395409950843224,0.8239548658713316,2.5326296045184713e-06,8.985806886701515e-06
51,0.25773633409917884,0.25773633409917884,0.0,0.0,0.0,0.7399740430106104,0.8203846131805825,0.24920367094186635,0.24920367094186635,0.0,0.0,0.0,0.7408043647423769,0.8252930090977595,2.2727586640478316e-06,7.631742512670284e-06
52,0.2486000366970501,0.2486000366970501,0.0,0.0,0.0,0.7477432521043625,0.8295898743435345,0.2549541173837124,0.2549541173837124,0.0,0.0,0.0,0.7367906704927102,0.8212188757382907,2.0354380202105058e-06,6.395177052675795e-06
53,0.2626031626642278,0.2626031626642278,0.0,0.0,0.0,0.7331763880442729,0.815105724123727,0.2525311760413341,0.2525311760413341,0.0,0.0,0.0,0.7396269015776805,0.823039095218365,1.8213181523952904e-06,5.2794998466912506e-06
54,0.2520685739221826,0.2520685739221826,0.0,0.0,0.0,0.7395237093478177,0.8241649750059685,0.25401362914305464,0.25401362914305464,0.0,0.0,0.0,0.7387604860159067,0.8218342823859973,1.6309859482765833e-06,4.2877688883885125e-06
55,0.24764480909942527,0.24764480909942527,0.0,0.0,0.0,0.7467901300540013,0.8295837060540123,0.25457916259765623,0.25457916259765623,0.0,0.0,0.0,0.737813690992502,0.8215059060316819,1.4649630951960413e-06,3.4227024433898994e-06
56,0.2548858498313786,0.2548858498313786,0.0,0.0,0.0,0.7394955580213428,0.8227853173703219,0.2557216852139204,0.2557216852139204,0.0,0.0,0.0,0.7368803550035525,0.8203460406034421,1.323704650253851e-06,2.686671598691118e-06
57,0.2532097483630729,0.2532097483630729,0.0,0.0,0.0,0.7412872393574335,0.823075383110384,0.25212407876283693,0.25212407876283693,0.0,0.0,0.0,0.7401217289460011,0.8234303144308237,1.207597793028846e-06,2.0816937636766182e-06
58,0.25697476001439895,0.25697476001439895,0.0,0.0,0.0,0.7386283948358181,0.8218958530805808,0.25449357552406116,0.25449357552406116,0.0,0.0,0.0,0.7391118410306099,0.8224029369843312,1.1169607643461924e-06,1.6094271405406859e-06
59,0.25278763855453085,0.25278763855453085,0.0,0.0,0.0,0.7388790423891186,0.8224021059221926,0.25530154338249794,0.25530154338249794,0.0,0.0,0.0,0.7376675300109081,0.820589017868042,1.0520419940014028e-06,1.2711661792704668e-06
60,0.25463266763011966,0.25463266763011966,0.0,0.0,0.0,0.7414473785763294,0.8242745304529646,0.2550301716877864,0.2550301716877864,0.0,0.0,0.0,0.7380092657529391,0.8209652778429862,1.0130194198315487e-06,1.0678380296485953e-06
