epoch,train_loss,train_region_loss,train_boundary_loss,train_distance_loss,train_dual_error_loss,train_iou,train_dice,val_loss,val_region_loss,val_boundary_loss,val_distance_loss,val_dual_error_loss,val_iou,val_dice,base_lr,module_lr
12,0.24739231591203573,0.24739231591203573,0.0,0.0,0.0,0.7435832698788263,0.8259810014108641,0.25877347450989946,0.25877347450989946,0.0,0.0,0.0,0.7341530127403063,0.8168170812802437,1.846737039548153e-05,9.201419311329847e-05
13,0.24840630538168207,0.24840630538168207,0.0,0.0,0.0,0.7403653960312362,0.8235282739706798,0.2596763103436201,0.2596763103436201,0.0,0.0,0.0,0.7303111571532029,0.8163136359972831,1.8185661446562e-05,9.054634122155987e-05
14,0.2413082023901222,0.2413082023901222,0.0,0.0,0.0,0.7488938902331664,0.8313787980417234,0.26410261759391196,0.26410261759391196,0.0,0.0,0.0,0.7279757768679888,0.8135944684346517,1.7882886633841225e-05,8.896872509212005e-05
15,0.25097523313180536,0.25097523313180536,0.0,0.0,0.0,0.7407170006659178,0.8241986041575406,0.2565700494326078,0.2565700494326078,0.0,0.0,0.0,0.7357010517364894,0.8189785865636973,1.7559875842035246e-05,8.7285668861131e-05
16,0.2561194176694988,0.2561194176694988,0.0,0.0,0.0,0.7382762004843856,0.8228593505589308,0.25870576638441817,0.25870576638441817,0.0,0.0,0.0,0.7323292915637677,0.8154355709369366,1.7217514421272203e-05,8.550178566873408e-05
17,0.24202436999937074,0.24202436999937074,0.0,0.0,0.0,0.7517384164101255,0.833461342132197,0.2798741441506606,0.2798741441506606,0.0,0.0,0.0,0.7222574484653962,0.8032265491974659,1.685674076040915e-05,8.362196501476346e-05
18,0.23660690798959902,0.23660690798959902,0.0,0.0,0.0,0.7531871974995706,0.8359190884944612,0.2625687128458268,0.2625687128458268,0.0,0.0,0.0,0.7296449752954336,0.8127996371342585,1.6478543714973456e-05,8.165135935696693e-05
19,0.23921440423062418,0.23921440423062418,0.0,0.0,0.0,0.7493952230542107,0.8327101891019703,0.2516983224795415,0.2516983224795415,0.0,0.0,0.0,0.7389769566364778,0.821884036064148,1.6083959896778493e-05,7.95953699884774e-05
20,0.23269409903910307,0.23269409903910307,0.0,0.0,0.0,0.7547996729876087,0.8381340661935047,0.2564579502130166,0.2564579502130166,0.0,0.0,0.0,0.7346340173330063,0.8171384536303007,1.5674070832642756e-05,7.745963223324382e-05
21,0.22941417253650395,0.22941417253650395,0.0,0.0,0.0,0.7567948598777299,0.839852074078754,0.25897796215155183,0.25897796215155183,0.0,0.0,0.0,0.7333305964103112,0.8139039522562271,1.5249999999999998e-05,7.524999999999997e-05
22,0.2384339192536025,0.2384339192536025,0.0,0.0,0.0,0.7500592238080185,0.8312640981336611,0.2541803616743821,0.2541803616743821,0.0,0.0,0.0,0.7369634622182601,0.818887481933985,1.4812909747525691e-05,7.297252973710754e-05
23,0.24539196728605084,0.24539196728605084,0.0,0.0,0.0,0.7437253546925773,0.8255638226998591,0.2638104233986292,0.2638104233986292,0.0,0.0,0.0,0.7285031012999705,0.8111083684823452,1.43639981092201e-05,7.063346383225209e-05
24,0.2472356325757187,0.2472356325757187,0.0,0.0,0.0,0.7435094534823324,0.8258821774373012,0.25554709954139515,0.25554709954139515,0.0,0.0,0.0,0.7336081645427606,0.8181079711669531,1.3904495520680353e-05,6.823921350249236e-05
25,0.23788859319370403,0.23788859319370403,0.0,0.0,0.0,0.7493957850785382,0.8335497912052459,0.2526627094317705,0.2526627094317705,0.0,0.0,0.0,0.7372687370349199,0.820688115633451,1.3435661446562e-05,6.579634122155988e-05
26,0.24629798610653497,0.24629798610653497,0.0,0.0,0.0,0.7460053568392728,0.8277715391817346,0.26495372301492937,0.26495372301492937,0.0,0.0,0.0,0.7316681024355766,0.8125222010490222,1.2958780928473946e-05,6.331154273257476e-05
27,0.232718675933053,0.232718675933053,0.0,0.0,0.0,0.7555189195987397,0.83823104136813,0.25964949834041107,0.25964949834041107,0.0,0.0,0.0,0.7314851791430742,0.81417151536697,1.2475161062768711e-05,6.079162869547906e-05
28,0.2476844061001212,0.2476844061001212,0.0,0.0,0.0,0.7449730312929744,0.8272614014887176,0.25566761799347704,0.25566761799347704,0.0,0.0,0.0,0.7353863275968111,0.818620252609253,1.1986127417882193e-05,5.824350601949141e-05
29,0.2466304318039818,0.2466304318039818,0.0,0.0,0.0,0.7447121275209747,0.8258468260807273,0.25200731326372194,0.25200731326372194,0.0,0.0,0.0,0.7378618484888322,0.8198913079041701,1.1493020401042707e-05,5.567415893174883e-05
30,0.24201895744927163,0.24201895744927163,0.0,0.0,0.0,0.7458547839021261,0.8283856664083701,0.2549178517781771,0.2549178517781771,0.0,0.0,0.0,0.7342826494803796,0.8158230928274302,1.0997191584307965e-05,5.3090629834025695e-05
31,0.2369772236695332,0.2369772236695332,0.0,0.0,0.0,0.7514301981546182,0.8347166913800534,0.25718935758639605,0.25718935758639605,0.0,0.0,0.0,0.7338412199264918,0.8155169358620277,1.0500000000000001e-05,5.0499999999999994e-05
32,0.2318995918056606,0.2318995918056606,0.0,0.0,0.0,0.7556622144395271,0.8359027947999734,0.25762862853514845,0.25762862853514845,0.0,0.0,0.0,0.7335992531898694,0.8150195769774609,1.0002808415692034e-05,4.7909370165974273e-05
33,0.2279216524510257,0.2279216524510257,0.0,0.0,0.0,0.7550046433389714,0.8381605749636625,0.24674512484134772,0.24674512484134772,0.0,0.0,0.0,0.74313842577812,0.8254332065582275,9.506979598957293e-06,4.532584106825115e-05
34,0.23889027694157794,0.23889027694157794,0.0,0.0,0.0,0.7499775063675062,0.8320699376342571,0.2522963233483143,0.2522963233483143,0.0,0.0,0.0,0.739099566753094,0.8206589026328844,9.013872582117806e-06,4.275649398050856e-05
35,0.2554991047466751,0.2554991047466751,0.0,0.0,0.0,0.7348119996290291,0.8189366248856603,0.24495232074688641,0.24495232074688641,0.0,0.0,0.0,0.7451333547249819,0.8269151540902945,8.524838937231284e-06,4.02083713045209e-05
36,0.23512936838432752,0.23512936838432752,0.0,0.0,0.0,0.7508732254526257,0.8332502778652495,0.2450258692105611,0.2450258692105611,0.0,0.0,0.0,0.7449859958428603,0.8264467740670228,8.041219071526053e-06,3.768845726742522e-05
37,0.2355724776213148,0.2355724776213148,0.0,0.0,0.0,0.750691852738372,0.8327427458974113,0.24498439691005608,0.24498439691005608,0.0,0.0,0.0,0.7457338015238444,0.8267673266239656,7.564338553437999e-06,3.52036587784401e-05
38,0.23430952904498684,0.23430952904498684,0.0,0.0,0.0,0.7536706433886975,0.8349615741620021,0.25139277562116963,0.25139277562116963,0.0,0.0,0.0,0.7386504741815421,0.8214083255865635,7.095504479319646e-06,3.276078649750763e-05
39,0.24570211860458407,0.24570211860458407,0.0,0.0,0.0,0.7459181436395224,0.8280026590929622,0.2460129854006645,0.2460129854006645,0.0,0.0,0.0,0.7427926124670566,0.8245338482734484,6.636001890779897e-06,3.0366536167747885e-05
40,0.2282821669251518,0.2282821669251518,0.0,0.0,0.0,0.7548744256517529,0.8367595646233685,0.24990604015497062,0.24990604015497062,0.0,0.0,0.0,0.7423415342966716,0.8233871252108843,6.187090252474304e-06,2.802747026289243e-05
41,0.22804968995330607,0.22804968995330607,0.0,0.0,0.0,0.7604770486333728,0.840369626484086,0.24061156572439732,0.24061156572439732,0.0,0.0,0.0,0.7484731888159727,0.8294292798409095,5.749999999999999e-06,2.5750000000000006e-05
42,0.2316280139231049,0.2316280139231049,0.0,0.0,0.0,0.753878043816153,0.8361605796138797,0.25560981065799027,0.25560981065799027,0.0,0.0,0.0,0.7365259152192336,0.8187518663895436,5.325929167357243e-06,2.354036776675617e-05
43,0.23765944577423873,0.23765944577423873,0.0,0.0,0.0,0.7485027487299084,0.8300781044284854,0.24944029924197075,0.24944029924197075,0.0,0.0,0.0,0.74245100632692,0.8241597872513992,4.916040103221503e-06,2.1404630011522583e-05
44,0.23388422550880802,0.23388422550880802,0.0,0.0,0.0,0.7549668001917611,0.8361896023286127,0.24501808942892614,0.24501808942892614,0.0,0.0,0.0,0.7424951724517039,0.8247967328780736,4.521456285026543e-06,1.9348640643033054e-05
45,0.22444451151959663,0.22444451151959663,0.0,0.0,0.0,0.7611860232015627,0.8419268426641954,0.24781672618327996,0.24781672618327996,0.0,0.0,0.0,0.7427666535744301,0.8243965527950189,4.143259239590848e-06,1.7378034985236535e-05
46,0.2311273287091635,0.2311273287091635,0.0,0.0,0.0,0.752515117679022,0.8338497898219961,0.25294880744738457,0.25294880744738457,0.0,0.0,0.0,0.7375260084103316,0.8193294378427359,3.782485578727797e-06,1.54982143312659e-05
47,0.21832936791192115,0.21832936791192115,0.0,0.0,0.0,0.7653060196775251,0.8462767305627333,0.2503237440035893,0.2503237440035893,0.0,0.0,0.0,0.7405961770277757,0.8221250674663446,3.440124157964754e-06,1.3714331138868992e-05
48,0.2305408960158846,0.2305408960158846,0.0,0.0,0.0,0.7559475977863885,0.8368686226616918,0.250720132008577,0.250720132008577,0.0,0.0,0.0,0.7392667690912883,0.8217690651233379,3.1171133661587752e-06,1.2031274907879942e-05
49,0.23044034680434033,0.23044034680434033,0.0,0.0,0.0,0.753364291338794,0.8360836548087871,0.24470928112665813,0.24470928112665813,0.0,0.0,0.0,0.7439498534569373,0.8263178788698636,2.814338553437999e-06,1.0453658778440107e-05
50,0.22637446910406636,0.22637446910406636,0.0,0.0,0.0,0.7573157533080177,0.8396577529147663,0.2464633938593742,0.2464633938593742,0.0,0.0,0.0,0.7415185261995364,0.824649786337828,2.5326296045184713e-06,8.985806886701515e-06
51,0.23212709073471813,0.23212709073471813,0.0,0.0,0.0,0.7568638103198161,0.8358105489637999,0.24566555053759845,0.24566555053759845,0.0,0.0,0.0,0.7421811543978177,0.8250047365824381,2.2727586640478316e-06,7.631742512670284e-06
52,0.22443237518314765,0.22443237518314765,0.0,0.0,0.0,0.7648242933560262,0.8442619585357936,0.2512510776519775,0.2512510776519775,0.0,0.0,0.0,0.7379434487758538,0.8209749215688461,2.0354380202105058e-06,6.395177052675795e-06
53,0.2375017107192394,0.2375017107192394,0.0,0.0,0.0,0.7499216515406043,0.8298566093487022,0.24888800046382806,0.24888800046382806,0.0,0.0,0.0,0.7412184024468447,0.8230004139435597,1.8213181523952904e-06,5.2794998466912506e-06
54,0.22674669740738068,0.22674669740738068,0.0,0.0,0.0,0.7572550610103438,0.8404082270850123,0.24819457164177527,0.24819457164177527,0.0,0.0,0.0,0.7425076252374894,0.8240455578535031,1.6309859482765833e-06,4.2877688883885125e-06
55,0.22462725520661447,0.22462725520661447,0.0,0.0,0.0,0.7613635696141066,0.8424843011704166,0.24910294856780615,0.24910294856780615,0.0,0.0,0.0,0.7400030331733899,0.8223147704051091,1.4649630951960413e-06,3.4227024433898994e-06
56,0.22949712433382474,0.22949712433382474,0.0,0.0,0.0,0.7589419252049606,0.8394282307245035,0.25008089206157585,0.25008089206157585,0.0,0.0,0.0,0.7400278085317367,0.822305984986134,1.323704650253851e-06,2.686671598691118e-06
57,0.22800585930853817,0.22800585930853817,0.0,0.0,0.0,0.7594143099489465,0.8387637771336378,0.24825139993276352,0.24825139993276352,0.0,0.0,0.0,0.7427657689803686,0.8243527118976299,1.207597793028846e-06,2.0816937636766182e-06
58,0.23113927653932995,0.23113927653932995,0.0,0.0,0.0,0.7584771434817694,0.8391042921395429,0.25109796401781914,0.25109796401781914,0.0,0.0,0.0,0.7399975611613347,0.8221290478339562,1.1169607643461924e-06,1.6094271405406859e-06
59,0.22710206234349614,0.22710206234349614,0.0,0.0,0.0,0.7563075159503295,0.8377758201244658,0.2520467547269968,0.2520467547269968,0.0,0.0,0.0,0.7380482643078535,0.8197796992766552,1.0520419940014028e-06,1.2711661792704668e-06
60,0.23027850225963423,0.23027850225963423,0.0,0.0,0.0,0.7580392381786245,0.8389868767915574,0.2506381166286958,0.2506381166286958,0.0,0.0,0.0,0.739317216628637,0.8211811108466907,1.0130194198315487e-06,1.0678380296485953e-06
