epoch,train_loss,train_region_loss,train_boundary_loss,train_distance_loss,train_dual_error_loss,train_iou,train_dice,val_loss,val_region_loss,val_boundary_loss,val_distance_loss,val_dual_error_loss,val_iou,val_dice,base_lr,module_lr
19,0.3005261460764218,0.19640620923147792,0.1428089260527518,0.017605813731134467,0.28994890783740357,0.7816042995030901,0.8602370435157708,0.356392625050667,0.24942957437955415,0.1382333857126725,0.017833460714572515,0.2968237005747282,0.7406002931105785,0.8231410943544828,1.6083959896778493e-05,7.95953699884774e-05
20,0.2870602755419976,0.18717842740295207,0.14089382367323985,0.01727621702361951,0.278102086708609,0.7889661535752558,0.8685688044117615,0.3553983462162507,0.2509791964139694,0.13909469766494556,0.01772330437715237,0.288215988721603,0.7387143776966976,0.82193412230565,1.5674070832642756e-05,7.745963223324382e-05
21,0.2842920222113618,0.18757483462053062,0.14004633199852123,0.017426251606867376,0.26642886067913696,0.7891573304623629,0.86717580588518,0.35313401038830095,0.25070467820534337,0.13694445139322525,0.01773272475753075,0.28020277573512153,0.7391628846144065,0.8224571136327891,1.5249999999999998e-05,7.524999999999997e-05
22,0.28788986195505195,0.19295181571382336,0.1405621706384473,0.017229769362416943,0.2586195927805605,0.7850399281071351,0.8631341773851783,0.35292471922360935,0.2528868513229566,0.1376086019552671,0.017714202327606007,0.2718467568739867,0.7386842379203209,0.8206775714189578,1.4812909747525691e-05,7.297252973710754e-05
23,0.2901214775258461,0.19652899031618,0.140926766580185,0.017355293711334204,0.2526383906339122,0.7787804793467564,0.859448388087011,0.35612335143945156,0.25766049562356413,0.13737761347721786,0.01779891869578606,0.26613795635027765,0.7344706657605293,0.8176607871666933,1.43639981092201e-05,7.063346383225209e-05
24,0.28947241221908976,0.19736429930260752,0.14108915310517878,0.017359449486948748,0.24489009525396127,0.7812988541822518,0.8598339610395178,0.3466208482399965,0.24871446230472663,0.13792702181216998,0.017916066142228935,0.26199926015658254,0.7415678256597275,0.8248380563197992,1.3904495520680353e-05,6.823921350249236e-05
25,0.28508573348543287,0.19447653905480308,0.14173354571108268,0.01743306933317037,0.2382709670119581,0.7821497452997528,0.8617796671074048,0.351504913965861,0.25449190384302384,0.13814660746317645,0.017785533422078843,0.2581617309496953,0.7378759133510101,0.8207792722261869,1.3435661446562e-05,6.579634122155988e-05
26,0.2858996715693347,0.19612476045051508,0.14072166600849775,0.017580901297320307,0.23489976008381463,0.7842280221196403,0.8627107660327338,0.35636357894310583,0.25954380402198207,0.13655007221759893,0.018097145492449784,0.25831921987044504,0.7364716242521238,0.8175119607876509,1.2958780928473946e-05,6.331154273257476e-05
27,0.27749339247171856,0.19112955890925584,0.14032242849337317,0.017166876456642572,0.22715326246962084,0.7856698500371613,0.8646359944765547,0.3464076824677296,0.2532203674316406,0.13652035869084872,0.01749907197096409,0.24458388823729296,0.7375414701608511,0.820382809638977,1.2475161062768711e-05,6.079162869547906e-05
28,0.29399438505679104,0.20562111118198495,0.1406174805839505,0.017583395708846834,0.22798806824515352,0.776300636540472,0.8548083532173022,0.3448917816846799,0.2534875759711632,0.13572461910736866,0.01755840541460575,0.23733310027000232,0.7396810996226776,0.8216906584226168,1.1986127417882193e-05,5.824350601949141e-05
29,0.2890905488645081,0.20192872370238854,0.1410424603825122,0.01737985787995621,0.22100352014588043,0.7788447289340263,0.8564315116510982,0.35134355960748137,0.2597027078652993,0.13597867840375655,0.017736551127372643,0.23779235925429906,0.7347208133110633,0.81556098705683,1.1493020401042707e-05,5.567415893174883e-05
30,0.28464282772182364,0.1988669942438075,0.1421744616421978,0.017308703087995536,0.21580625121044902,0.7802224095943755,0.8584648001510485,0.34763528689360007,0.2567593323878753,0.13784336837438438,0.01750275968359067,0.23375458319981893,0.7345386627392891,0.8163428972928952,1.0997191584307965e-05,5.3090629834025695e-05
31,0.28023825177049216,0.19643673195248157,0.1410353659792284,0.017246110496663414,0.211150821331328,0.7820972942672999,0.8619537685824706,0.34201392699510624,0.252803787512657,0.1353703301686507,0.01758463803010109,0.23238671192756066,0.7404583943195832,0.8216866970062255,1.0500000000000001e-05,5.0499999999999994e-05
32,0.27603937540434104,0.19379616548529768,0.13964043518083286,0.017140353609502845,0.2061956134517636,0.7840688376300102,0.8626679018535445,0.3362570732067793,0.24939206899740757,0.13486520640361002,0.017386554420376437,0.22283473565028264,0.7417504518460005,0.8233525691888272,1.0002808415692034e-05,4.7909370165974273e-05
33,0.2712946888883557,0.19091818079484246,0.1395660914414752,0.01707794165354123,0.2002335809237134,0.7840011325557675,0.8631890579662492,0.3376388831016345,0.25038260313180777,0.13376991351445516,0.017657807182807187,0.2259799633270655,0.7437146749251928,0.8246439860417293,9.506979598957293e-06,4.532584106825115e-05
34,0.2788616120815277,0.19760176565794818,0.13882946018624095,0.017227862096202057,0.200321774567123,0.7789422178690413,0.8589391117602323,0.342810817865225,0.2555499510887342,0.1343861311674118,0.017447853546876172,0.22089952322152945,0.7398263423870771,0.8207117080688476,9.013872582117806e-06,4.275649398050856e-05
35,0.2911500470564429,0.20845110490258817,0.140385560757291,0.01747877126048624,0.20285449025377764,0.7706157116763359,0.851274727720075,0.3345919376764542,0.24856723822080173,0.13412271707485884,0.017478223278736455,0.218864765839699,0.7438095740782908,0.8245045044483282,8.524838937231284e-06,4.02083713045209e-05
36,0.2769124824388892,0.1972255655358323,0.13836294584042202,0.01703417932499299,0.19678934907491227,0.7807458554748941,0.8602337251722285,0.33399339883755413,0.24778440487690462,0.13481339124532846,0.017423337545150366,0.2178796798754961,0.7428437624222193,0.8238917925418952,8.041219071526053e-06,3.768845726742522e-05
37,0.2772431028100242,0.19734790222307222,0.1392121942697373,0.017399814342502998,0.1928694715014601,0.7793570677791022,0.8581931253450107,0.3346132428218157,0.24915028443703285,0.13374909040255425,0.017524425838238152,0.21523340695943588,0.7448845600470518,0.824747580748338,7.564338553437999e-06,3.52036587784401e-05
38,0.28271092672263626,0.2020220583782787,0.1408270031741235,0.017336205447471775,0.1930062628425328,0.7746346809167778,0.8541808930118527,0.33774902912286614,0.25226368262217597,0.13446006943018007,0.017391401796768874,0.21577906058384821,0.7421851775585077,0.8233545657915947,7.095504479319646e-06,3.276078649750763e-05
39,0.29427694417206585,0.21156770168943742,0.14115141918965146,0.017466484115714522,0.20004138416421097,0.7707165057680249,0.8507748240918185,0.3322898085300739,0.2475103720640525,0.1352021514605253,0.017301324411080433,0.21110884623649792,0.7456976853884183,0.8259435176849366,6.636001890779897e-06,3.0366536167747885e-05
40,0.2695150530971257,0.19232445757473465,0.1385080511063601,0.017082670159571992,0.18620311198508846,0.7843976616859436,0.8624763172284692,0.3410368564801338,0.2557367153656788,0.13409010966618856,0.01747076484637383,0.21468421618143718,0.7425937530321952,0.8209964831670126,6.187090252474304e-06,2.802747026289243e-05
41,0.2799676606612923,0.20041969181162067,0.13973995884962842,0.01744000422479832,0.1910953950301736,0.7803731687301028,0.858111231200463,0.33310771538661077,0.2493754927928631,0.13414713518741803,0.01734771026441684,0.2083707671899062,0.7457118492860061,0.8252418499726516,5.749999999999999e-06,2.5750000000000006e-05
42,0.27995998972812586,0.20139400265385618,0.14067333791635733,0.017097422704759953,0.1883853960089979,0.7753719650538622,0.8562810241648581,0.3415934241735018,0.2567312219204047,0.13459442777511402,0.01751194188419061,0.21114714053960948,0.7397622634203006,0.8198246650206737,5.325929167357243e-06,2.354036776675617e-05
43,0.28582711188139115,0.20626896276938178,0.13969377342578584,0.017146528607844252,0.18928549656298307,0.7739224734559523,0.8525099247957753,0.33417643033541167,0.2509740349573967,0.13287333632126833,0.0174121455122263,0.20874948623852851,0.7453455711022402,0.8256982583266038,4.916040103221503e-06,2.1404630011522583e-05
44,0.2904350934302912,0.2104018656289683,0.13981137609323568,0.01738388445722846,0.19255481429595864,0.7708157601609694,0.8503778001903433,0.3302685746779809,0.24746825389372998,0.13422468633223802,0.017185521020721167,0.2045646716386844,0.7438791868014213,0.8257316687168219,4.521456285026543e-06,1.9348640643033054e-05
45,0.2777684454896809,0.20034916600031136,0.13776160308481317,0.017119038240176385,0.18501891195774078,0.7792283613069922,0.8578211153503013,0.336163050089127,0.2523872305185367,0.1330464910238217,0.017434927983543812,0.20925960815869846,0.7423249232463348,0.823047137260437,4.143259239590848e-06,1.7378034985236535e-05
46,0.28003849827610283,0.20309596818632783,0.13656119349519763,0.016770591728587067,0.18256811177836055,0.7752652426736545,0.8537141585772017,0.3356295368610284,0.251902959896968,0.13458557044848418,0.01726795698587711,0.20668721902064788,0.741869156788557,0.8231499036153157,3.782485578727797e-06,1.54982143312659e-05
47,0.2666111730896266,0.19193175290010672,0.13652345432644397,0.016664599093188227,0.17903980995174004,0.7834930419921875,0.8627884356321487,0.33505484813298936,0.2516284224314567,0.1343155121191954,0.017335983957999793,0.20637158705638006,0.7423614086248935,0.823295582869114,3.440124157964754e-06,1.3714331138868992e-05
48,0.28302678360348255,0.20507551967042736,0.13906678320032306,0.017203391851049608,0.1858416441003833,0.7747483738755758,0.8540484145679305,0.3328096441733531,0.25051045937415883,0.13349852347985292,0.017258628983146104,0.20297625951277903,0.7424591749142377,0.8239921710430047,3.1171133661587752e-06,1.2031274907879942e-05
49,0.2829028455029547,0.2052233654313383,0.1384936890243429,0.017031974530061788,0.18446466366274167,0.7727388206836396,0.8533160992428265,0.32865577905606,0.2465988483184423,0.13371334473292032,0.017231058434416087,0.20177447306804167,0.7445312903477596,0.8259259321750738,2.814338553437999e-06,1.0453658778440107e-05
50,0.27686092178378485,0.2000931162486034,0.13906324549322635,0.01698774742209806,0.18121624770945152,0.7758592915745963,0.8559832203704699,0.3314012790337587,0.2493052873855982,0.13346662597778516,0.017204922705124585,0.20199445547201694,0.7424562056859334,0.8241729919727032,2.5326296045184713e-06,8.985806886701515e-06
51,0.2829709361612269,0.205835682232823,0.1382959259558568,0.017135319357688448,0.1851581281001589,0.7770632526515859,0.854167344295873,0.3319610155545748,0.2500298328888722,0.13347933445221338,0.017231411706560697,0.20167958430754832,0.7420722778026875,0.823362974020151,2.2727586640478316e-06,7.631742512670284e-06
52,0.2760389336442525,0.1988691868244019,0.13855576502010886,0.017010097466079534,0.18168161136914143,0.7820064884371463,0.8592249313286976,0.33376086216706496,0.2508094182381263,0.13441133353954707,0.017308113714441273,0.20453186738185394,0.741469109364045,0.8232955743104984,2.0354380202105058e-06,6.395177052675795e-06
53,0.2821750787243379,0.2044472824946969,0.1387161739104617,0.016969742986942288,0.180092648924452,0.7732045059710477,0.851851390526358,0.33154515272531754,0.24932511830941226,0.1343652075681931,0.0172518419722716,0.20212303950236393,0.7426693928547394,0.8240219201797094,1.8213181523952904e-06,5.2794998466912506e-06
54,0.2762940816119709,0.19903287673945977,0.13974688736210883,0.016815953137995922,0.18208175066825563,0.7791619970735195,0.8600235586672758,0.332019104101719,0.24994806387485602,0.13326299228729346,0.017292212150417843,0.20220101215900518,0.7428970514199673,0.8240078296416845,1.6309859482765833e-06,4.2877688883885125e-06
55,0.2731568171123488,0.19709278194777732,0.1386665473733328,0.016862044786721205,0.18049441449410092,0.7824248202079165,0.8611316427720331,0.33318928266182923,0.2509961913793515,0.13443597341195132,0.017290720706566787,0.20141726976785904,0.741788022334759,0.8227922555727837,1.4649630951960413e-06,3.4227024433898994e-06
56,0.2808541306088456,0.20441630073880726,0.1377745214025531,0.017030393457518216,0.1814644274062815,0.775813388613473,0.8536599310098496,0.3338061436628684,0.25114642259402153,0.1341726465867116,0.017274513420386193,0.20352350381704476,0.7420340788670076,0.822846498244848,1.323704650253851e-06,2.686671598691118e-06
57,0.2787655775262191,0.2018308491833442,0.13910828583535895,0.016980251165486016,0.18048947904489737,0.7792568903053756,0.8563282289336213,0.33526783295166795,0.25265646286499804,0.1332383345334958,0.017394643305585933,0.20388029446968667,0.741555443788186,0.8220536305354191,1.207597793028846e-06,2.0816937636766182e-06
58,0.2840975711567212,0.20582740641800704,0.1401244243689343,0.017331635497048893,0.18514386412844194,0.7770261342546582,0.8551891113804505,0.33730320685949083,0.25416629100457216,0.13364757551596715,0.01747026762519127,0.20580975825969988,0.7405047936317248,0.8210494487713544,1.1169607643461924e-06,1.6094271405406859e-06
59,0.2758142923095585,0.1998953893121365,0.1373014065676031,0.016815640320754156,0.17908934602695228,0.7779094592659874,0.8570532313490336,0.33467520475387574,0.2518900599235143,0.13412377054874713,0.017374351104864707,0.20371572512846728,0.7412832565796681,0.8221133360495934,1.0520419940014028e-06,1.2711661792704668e-06
60,0.2804936297171939,0.20320394134099504,0.13909497131816054,0.017035690812080836,0.18371221291280426,0.7776470669602926,0.8565756071985295,0.3334424960307586,0.25087059552852925,0.13449140664858697,0.017250762707912006,0.2029972886427855,0.7419935617691431,0.8227184344560672,1.0130194198315487e-06,1.0678380296485953e-06
